KGS_ID,Latitude,Longitude,Location,Operator,Lease,API,API_NUM_NODASH,Elevation,Elev_Ref,Depth_start,Depth_stop,URL,url_year,key
1040854648,37.9483693,-95.6737266,"T24S R16E, Sec. 20,  SW SW NW NE",Victor J. Leis,Stockebrand 16,15-207-27496,15207274960000.0,1086.0, GL,-7.5,1055.5,https://www.kgs.ku.edu//1056924846.las,,1040854648|15207274960000.0
1040854658,37.9474449,-95.6752841,"T24S R16E, Sec. 20,  NE NE SE NW",Victor J. Leis,Goebel 1,15-207-27500,15207275000000.0,1083.0, GL,-6.5,1069.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813898.las,2024.0,1040854658|15207275000000.0
1042546879,37.9450286,-95.6752122,"T24S R16E, Sec. 20,  SE SE SE NW",Victor J. Leis,Goebel 5,15-207-27633,15207276330000.0,1083.0, GL,5.25,1065.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813911.las,2024.0,1042546879|15207276330000.0
1042548653,37.941967,-95.6689588,"T24S R16E, Sec. 20,  NW SW NE SE",Victor J. Leis,Culver A-3,15-207-27647,15207276470000.0,1086.0, GL,227.0,1093.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1055955470.las,2025.0,1042548653|15207276470000.0
1040990069,37.9459534,-95.6737266,"T24S R16E, Sec. 20,  NW SW SW NE",Victor J. Leis,Stockebrand 18,15-207-27509,15207275090000.0,1083.0, GL,5.0,1056.5,https://www.kgs.ku.edu//1056924848.las,,1040990069|15207275090000.0
1040854680,37.9497083,-95.6750264,"T24S R16E, Sec. 20,  NE SE NE NW",Victor J. Leis,Holloway 2,15-207-27498,15207274980000.0,1075.0, GL,-8.0,1059.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813899.las,2024.0,1040854680|15207274980000.0
1040854683,37.9497172,-95.6765518,"T24S R16E, Sec. 20,  NW SE NE NW",Victor J. Leis,Holloway 3,15-207-27499,15207274990000.0,1081.0, GL,-6.0,1101.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813900.las,2024.0,1040854683|15207274990000.0
1042656236,37.9419632,-95.6674337,"T24S R16E, Sec. 20,  N2 S2 NE SE",Victor J. Leis,Culver A-2,15-207-27667,15207276670000.0,1094.0, GL,-14.0,1099.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1055955473.las,2025.0,1042656236|15207276670000.0
1041343798,37.9437334,-95.6782628,"T24S R16E, Sec. 20,  NW NW NE SW",Victor J. Leis,Hash 1,15-207-27545,15207275450000.0,1061.0, GL,-6.25,1070.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813905.las,2024.0,1041343798|15207275450000.0
1044034055,37.9497347,-95.6691503,"T24S R16E, Sec. 20,  NW SW NE NE",Victor J. Leis,STOCKEBRAND 28,15-207-28010,15207280100000.0,1083.0, GL,-5.75,1054.0,https://www.kgs.ku.edu//1056924866.las,,1044034055|15207280100000.0
1044034057,37.9483339,-95.6676248,"T24S R16E, Sec. 20,  SE SW NE NE",Victor J. Leis,STOCKEBRAND 30,15-207-28012,15207280120000.0,1079.0, GL,-5.75,1057.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813958.las,2024.0,1044034057|15207280120000.0
1044034059,37.9493233,-95.6668621,"T24S R16E, Sec. 20,  NW SE NE NE",Victor J. Leis,STOCKEBRAND 32,15-207-28014,15207280140000.0,1072.0, KB,-5.75,1063.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816445.las,2014.0,1044034059|15207280140000.0
1043692069,37.9511607,-95.6722011,"T24S R16E, Sec. 20,  NE NW NW NE",Victor J. Leis,Stockebrand 21,15-207-27843,15207278430000.0,1073.0, GL,-5.75,1070.0,https://www.kgs.ku.edu//1056924855.las,,1043692069|15207278430000.0
1045059499,37.9481826,-95.6699303,"T24S R16E, Sec. 20,  SE SE NW NE",Victor J. Leis,STOCKEBRAND WSW-1,15-207-29270,15207292700000.0,1084.0, KB,-5.5,665.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046113283.las,2016.0,1045059499|15207292700000.0
1042551402,37.9509977,-95.6749727,"T24S R16E, Sec. 20,   NE NE NW",Victor J. Leis,Holloway 4,15-207-27651,15207276510000.0,1082.0, GL,-6.25,1059.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813914.las,2024.0,1042551402|15207276510000.0
1045058903,37.9490152,-95.6715134,"T24S R16E, Sec. 20,   SE NW NE",Victor J. Leis,STOCKEBRAND N1-W2,15-207-29268,15207292680000.0,1093.0, KB,467.25,1059.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046113285.las,2016.0,1045058903|15207292680000.0
1045370503,37.950496,-95.6730247,"T24S R16E, Sec. 20,   NW NW NE","Leis, Victor J.",STOCKEBRAND N2-W3,15-207-29330,15207293300000.0,1070.0, KB,-5.5,1079.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046112803.las,2016.0,1045370503|15207293300000.0
1045370501,37.9491458,-95.6743453,"T24S R16E, Sec. 20,   SW NW NE","Leis, Victor J.",STOCKEBRAND N1-W4,15-207-29327,15207293270000.0,1087.0, KB,-5.5,1084.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046112805.las,2016.0,1045370501|15207293270000.0
1045370502,37.9504949,-95.6714961,"T24S R16E, Sec. 20,  SW NE NW NE","Leis, Victor J.",STOCKEBRAND N2-W2,15-207-29329,15207293290000.0,1080.0, KB,-5.5,1075.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046112798.las,2016.0,1045370502|15207293290000.0
1043972166,37.9497524,-95.6722011,"T24S R16E, Sec. 20,  NE SW NW NE",Victor J. Leis,STOCKEBRAND 26,15-207-27934,15207279340000.0,1073.0, GL,-6.25,1083.5,https://www.kgs.ku.edu//1056924863.las,,1043972166|15207279340000.0
1044081758,37.9505313,-95.6668621,"T24S R16E, Sec. 20,  SW NE NE NE",Victor J. Leis,Stockebrand 39,15-207-28099,15207280990000.0,1080.0, KB,-13.25,1073.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816426.las,2014.0,1044081758|15207280990000.0
1043692073,37.9511238,-95.6658394,"T24S R16E, Sec. 20,  NE NE NE NE",Victor J. Leis,Stockebrand 25,15-207-27847,15207278470000.0,1071.0, GL,-5.25,1087.0,https://www.kgs.ku.edu//1056924859.las,,1043692073|15207278470000.0
1044081776,37.9472094,-95.6668621,"T24S R16E, Sec. 20,  NW NE SE NE",Victor J. Leis,Stockebrand 38,15-207-28098,15207280980000.0,1090.0, KB,-5.75,1041.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816430.las,2014.0,1044081776|15207280980000.0
1044034054,37.9483428,-95.6691503,"T24S R16E, Sec. 20,  SW SW NE NE",Victor J. Leis,STOCKEBRAND 9,15-207-28009,15207280090000.0,1079.0, GL,-5.75,1056.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816446.las,2014.0,1044034054|15207280090000.0
1044034060,37.944869,-95.6737266,"T24S R16E, Sec. 20,  SW SW SW NE",Victor J. Leis,STOCKEBRAND 33,15-207-28015,15207280150000.0,1089.0, GL,-5.5,1056.75,https://www.kgs.ku.edu//1056924868.las,,1044034060|15207280150000.0
1044034056,37.9497258,-95.6676248,"T24S R16E, Sec. 20,  NE SW NE NE",Victor J. Leis,STOCKEBRAND 29,15-207-28011,15207280110000.0,1076.0, GL,-5.25,1051.25,https://www.kgs.ku.edu//1056924867.las,,1044034056|15207280110000.0
1043973556,37.9407514,-95.6659086,"T24S R16E, Sec. 20,  SE SE NE SE",Victor J. Leis,Culver A-5,15-207-27936,15207279360000.0,1087.0, GL,-5.75,1073.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1055955475.las,2025.0,1043973556|15207279360000.0
1042547457,37.9450375,-95.6767377,"T24S R16E, Sec. 20,  S2 S2 SE NW",Victor J. Leis,Goebel 7,15-207-27636,15207276360000.0,1078.0, GL,-6.25,1064.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813912.las,2024.0,1042547457|15207276360000.0
1043692067,37.9497612,-95.6737266,"T24S R16E, Sec. 20,  NW SW NW NE",Victor J. Leis,Stockebrand 19,15-207-27841,15207278410000.0,1083.0, GL,-6.5,1068.75,https://www.kgs.ku.edu//1056924854.las,,1043692067|15207278410000.0
1043692068,37.9511696,-95.6737266,"T24S R16E, Sec. 20,  NW NW NW NE",Victor J. Leis,Stockebrand 20,15-207-27842,15207278420000.0,1072.0, GL,-5.75,1067.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813948.las,2024.0,1043692068|15207278420000.0
1043692070,37.9511519,-95.6706757,"T24S R16E, Sec. 20,  NE NE NW NE",Victor J. Leis,Stockebrand 22,15-207-27844,15207278440000.0,1080.0, GL,-6.25,1063.5,https://www.kgs.ku.edu//1056924856.las,,1043692070|15207278440000.0
1043692071,37.951143,-95.6691503,"T24S R16E, Sec. 20,  NW NW NE NE",Victor J. Leis,Stockebrand 23,15-207-27845,15207278450000.0,1083.0, GL,-6.25,1075.25,https://www.kgs.ku.edu//1056924857.las,,1043692071|15207278450000.0
1045057327,37.9490664,-95.6700056,"T24S R16E, Sec. 20,   SE NW NE",Victor J. Leis,STOCKEBRAND N1-W1,15-207-29267,15207292670000.0,1094.0, KB,477.0,1057.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1057016812.las,2025.0,1045057327|15207292670000.0
1044034058,37.9481154,-95.6668621,"T24S R16E, Sec. 20,  SW SE NE NE",Victor J. Leis,STOCKEBRAND 31,15-207-28013,15207280130000.0,1077.0, GL,5.0,1068.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816447.las,2014.0,1044034058|15207280130000.0
1043973557,37.9483516,-95.6706757,"T24S R16E, Sec. 20,  SE SE NW NE",Victor J. Leis,STOCKEBRAND 27,15-207-27937,15207279370000.0,1093.0, GL,-5.5,1074.25,https://www.kgs.ku.edu//1056924864.las,,1043973557|15207279370000.0
1044034061,37.944861,-95.6723571,"T24S R16E, Sec. 20,  SE SW SW NE",Victor J. Leis,STOCKEBRAND 34,15-207-28016,15207280160000.0,1090.0, GL,-5.5,1065.25,https://www.kgs.ku.edu//1056924869.las,,1044034061|15207280160000.0
1040854689,37.9471613,-95.6737266,"T24S R16E, Sec. 20,  NW NW SW NE",Victor J. Leis,Stockebrand 17,15-207-27497,15207274970000.0,1087.0, GL,-7.75,1084.5,https://www.kgs.ku.edu//1056924847.las,,1040854689|15207274970000.0
1043692072,37.9511342,-95.6676248,"T24S R16E, Sec. 20,  NE NW NE NE",Victor J. Leis,Stockebrand 24,15-207-27846,15207278460000.0,1075.0, GL,-6.25,1070.5,https://www.kgs.ku.edu//1056924858.las,,1043692072|15207278460000.0
1041343781,37.946237,-95.6752828,"T24S R16E, Sec. 20,  E2 E2 SE NW",Victor J. Leis,Goebel 2,15-207-27543,15207275430000.0,1087.0, GL,226.5,1053.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813903.las,2024.0,1041343781|15207275430000.0
1041343780,37.9437298,-95.676807,"T24S R16E, Sec. 20,  NE NW NE SW",Victor J. Leis,Hash 2,15-207-27546,15207275460000.0,1066.0, GL,-6.25,1078.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813902.las,2024.0,1041343780|15207275460000.0
1041346086,37.9437258,-95.6752126,"T24S R16E, Sec. 20,  NE NE NE SW",Victor J. Leis,Hash 3,15-207-27550,15207275500000.0,1082.0, GL,-391.0,1143.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813906.las,2024.0,1041346086|15207275500000.0
1042547476,37.9474534,-95.6767402,"T24S R16E, Sec. 20,  N2 N2 SE NW",Victor J. Leis,Goebel 4,15-207-27634,15207276340000.0,1075.0, GL,-5.5,1090.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813913.las,2024.0,1042547476|15207276340000.0
1045058904,37.9490547,-95.6730455,"T24S R16E, Sec. 20,   SW NW NE",Victor J. Leis,STOCKEBRAND N1-W3,15-207-29269,15207292690000.0,1071.0, KB,494.25,1058.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046113282.las,2016.0,1045058904|15207292690000.0
1042551335,37.9428852,-95.6683696,"T24S R16E, Sec. 20,  SE NW NE SE",Victor J. Leis,Culver A-4,15-207-27653,15207276530000.0,1087.0, GL,-6.5,1088.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1055955471.las,2025.0,1042551335|15207276530000.0
1042551382,37.9419594,-95.6659086,"T24S R16E, Sec. 20,  NE SE NE SE",Victor J. Leis,Culver A-1,15-207-27656,15207276560000.0,1083.0, GL,-6.25,1067.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1055955472.las,2025.0,1042551382|15207276560000.0
1043971523,37.9497172,-95.6765518,"T24S R16E, Sec. 20,  NW SE NE NW",Victor J. Leis,HOLLOWAY 5,15-207-27931,15207279310000.0,1085.0, KB,-14.0,1100.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816448.las,2014.0,1043971523|15207279310000.0
1044244718,37.9384654,-95.6475509,"T24S R16E, Sec. 21,  NE SE SE SE",Victor J. Leis,Pierpoint A-6,15-207-28553,15207285530000.0,1012.0, KB,-5.5,1019.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814020.las,2024.0,1044244718|15207285530000.0
1044244715,37.9375726,-95.6498396,"T24S R16E, Sec. 21,  SE SW SE SE",Victor J. Leis,Pierpoint A-3,15-207-28550,15207285500000.0,1013.0, KB,-6.0,1036.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814017.las,2024.0,1044244715|15207285500000.0
1044244714,37.937566,-95.6486957,"T24S R16E, Sec. 21,  SW SE SE SE",Victor J. Leis,Pierpoint A-2,15-207-28549,15207285490000.0,1018.0, KB,-5.5,1032.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814016.las,2024.0,1044244714|15207285490000.0
1044244717,37.938472,-95.6486948,"T24S R16E, Sec. 21,  NW SE SE SE",Victor J. Leis,Pierpoint A-5,15-207-28552,15207285520000.0,1021.0, KB,-5.0,1017.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814019.las,2024.0,1044244717|15207285520000.0
1044244716,37.9384786,-95.6498386,"T24S R16E, Sec. 21,  NE SW SE SE",Victor J. Leis,Pierpoint A-4,15-207-28551,15207285510000.0,1014.0, KB,-6.25,1046.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814018.las,2024.0,1044244716|15207285510000.0
1037887360,37.9344414,-95.6458994,"T24S R16E, Sec. 27,   SW NW NW","Hemi Energy Group, Inc.",V. R. WESELOH 1,15-207-27363,15207273630000.0,995.0, GL,50.0,1313.2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813868.las,2024.0,1037887360|15207273630000.0
1054243160,37.9343614,-95.6454382,"T24S R16E, Sec. 27,     ",D-ROC OIL COMPANY,WESTLOH OW-1,,,1005.0, TOPO,5.0,912.75,https://www.kgs.ku.edu//1056925103.las,,1054243160|nan
1044773522,37.9292512,-95.6496814,"T24S R16E, Sec. 28,  NE NW NE SE",Victor J. Leis,Ferree A-3,15-207-28856,15207288560000.0,1014.0, KB,-5.5,978.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045662466.las,2016.0,1044773522|15207288560000.0
1044900610,37.9265201,-95.6474057,"T24S R16E, Sec. 28,  SE SE NE SE",Victor J. Leis,Ferree A-6,15-207-29052,15207290520000.0,1031.0, KB,-6.0,990.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046075465.las,2016.0,1044900610|15207290520000.0
1044900612,37.9265267,-95.6485493,"T24S R16E, Sec. 28,  SW SE NE SE",Victor J. Leis,Ferree A-8,15-207-29054,15207290540000.0,1027.0, KB,-5.5,996.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046075474.las,2016.0,1044900612|15207290540000.0
1044067417,37.9301893,-95.6525377,"T24S R16E, Sec. 28,  S2 SE SW NE",Victor J. Leis,H. Stockebrand 3,15-207-28076,15207280760000.0,1026.0, GL,-6.0,1008.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044910542.las,2014.0,1044067417|15207280760000.0
1044900608,37.928332,-95.647398,"T24S R16E, Sec. 28,  SE NE NE SE",Victor J. Leis,Ferree A-4,15-207-29050,15207290500000.0,1029.0, KB,-6.25,977.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046075469.las,2016.0,1044900608|15207290500000.0
1044773520,37.929238,-95.6473942,"T24S R16E, Sec. 28,  NE NE NE SE",Victor J. Leis,Ferree A-1,15-207-28854,15207288540000.0,1026.0, KB,-5.75,975.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045662460.las,2016.0,1044773520|15207288540000.0
1044773521,37.9292446,-95.6485378,"T24S R16E, Sec. 28,  NW NE NE SE",Victor J. Leis,Ferree A-2,15-207-28855,15207288550000.0,1007.0, KB,-5.5,996.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045662463.las,2016.0,1044773521|15207288550000.0
1044117599,37.9301827,-95.6513939,"T24S R16E, Sec. 28,  S2 S2 S2 NE",Victor J. Leis,H. Stockebrand 5,15-207-28192,15207281920000.0,1031.0, KB,-5.25,1015.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816424.las,2014.0,1044117599|15207281920000.0
1044080384,37.9324542,-95.6525282,"T24S R16E, Sec. 28,   NE SW NE",Victor J. Leis,H. Stockebrand 4,15-207-28086,15207280860000.0,1021.0, KB,-13.75,1029.75,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816422.las,2014.0,1044080384|15207280860000.0
1044067415,37.9312463,-95.6525333,"T24S R16E, Sec. 28,  N2 SE SW NE",Victor J. Leis,H. Stockebrand 1,15-207-28074,15207280740000.0,1026.0, KB,-6.0,1039.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816428.las,2014.0,1044067415|15207280740000.0
1044900609,37.9274261,-95.6474019,"T24S R16E, Sec. 28,  NE SE NE SE",Victor J. Leis,Ferree A-5,15-207-29051,15207290510000.0,1034.0, KB,-5.5,993.25,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046075467.las,2016.0,1044900609|15207290510000.0
1044075509,37.9246089,-95.6950243,"T24S R16E, Sec. 30,  SW NE SE SW",Victor J. Leis,Shaffer 2,15-207-28082,15207280820000.0,1075.0, GL,-5.5,1311.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044880458.las,2014.0,1044075509|15207280820000.0
1044001000,37.9101846,-95.6790068,"T24S R16E, Sec. 32,  SW NW SE SW",Verde Oil Company,L. Davidson 23,15-207-27969,15207279690000.0,1028.0, GL,-6.25,1040.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044816953.las,2014.0,1044001000|15207279690000.0
1043229986,37.9113182,-95.6789594,"T24S R16E, Sec. 32,  NW NW SE SW",Verde Oil Company,L. Davidson 22,15-207-27747,15207277470000.0,1019.0, GL,4.75,1035.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044570580.las,2013.0,1043229986|15207277470000.0
1044102130,37.9900171,-95.5052677,"T24S R17E, Sec. 2,  SE NE SW NE",Victor J. Leis,Leis A&B N-9,15-001-30395,15001303950000.0,957.0, KB,-13.5,1203.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045139104.las,2016.0,1044102130|15001303950000.0
1044102129,37.9911981,-95.5056927,"T24S R17E, Sec. 2,  SE SE NW NE",Victor J. Leis,Leis A and B N-8,15-001-30394,15001303940000.0,966.0, KB,-14.0,1215.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055386018.las,2024.0,1044102129|15001303940000.0
1033708040,37.9836184,-95.5277037,"T24S R17E, Sec. 3,   NW SW SE","Chriestenson, Robert dba C & S Oil",NELSON 32,15-207-26941,15207269410000.0,958.0, GL,45.6,1269.4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813739.las,2024.0,1033708040|15207269410000.0
1037995554,37.9523124,-95.4925454,"T24S R17E, Sec. 13,  NW SE SE SW","Enerjex Kansas, Inc.",Kramer 1-13,15-001-29749,15001297490000.0,1024.0, GL,30.0,1230.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385601.las,2024.0,1037995554|15001297490000.0
1037995574,37.9573643,-95.4925425,"T24S R17E, Sec. 13,  SW NE NE SW","Enerjex Kansas, Inc.",Kramer 2-13,15-001-29750,15001297500000.0,1026.0, GL,30.0,1205.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385603.las,2024.0,1037995574|15001297500000.0
1046833565,37.9640186,-95.5133655,"T24S R17E, Sec. 14,  SE NW NE NW","Laymon Oil II, LLC",RICE 12-18,15-001-31557,15001315570000.0,1000.0, KB,-5.5,1256.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055386429.las,2024.0,1046833565|15001315570000.0
1037043082,37.9588147,-95.5837562,"T24S R17E, Sec. 18,   SE SE NW","Hemi Energy Group, Inc.",WEBER HEMI 1,15-207-27258,15207272580000.0,1022.0, GL,50.0,1120.9,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813829.las,2024.0,1037043082|15207272580000.0
1037995083,37.9427613,-95.5016214,"T24S R17E, Sec. 23,  SW NE NE SE","Enerjex Kansas, Inc.",Tidd 3-23,15-001-29744,15001297440000.0,1024.0, GL,30.0,1209.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385595.las,2024.0,1037995083|15001297440000.0
1037995116,37.9374321,-95.5016227,"T24S R17E, Sec. 23,  NW SE SE SE","Enerjex Kansas, Inc.",Tidd 2-23,15-001-29741,15001297410000.0,1034.0, GL,30.0,1205.2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385598.las,2024.0,1037995116|15001297410000.0
1037352885,37.9374325,-95.5083476,"T24S R17E, Sec. 23,  NE SW SW SE","Midwest Energy, Inc.",Tidd 1-23,15-001-29679,15001296790000.0,1006.0, GL,30.0,1246.0,https://www.kgs.ku.edu//1056924932.las,,1037352885|15001296790000.0
1037995556,37.9484064,-95.4919154,"T24S R17E, Sec. 24,  NE SE NE NW","Enerjex Kansas, Inc.",Kramer 2-24,15-001-29748,15001297480000.0,1018.0, GL,30.0,1206.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385602.las,2024.0,1037995556|15001297480000.0
1037995550,37.9484043,-95.4978604,"T24S R17E, Sec. 24,  NW SE NW NW","Enerjex Kansas, Inc.",Kramer 1-24,15-001-29747,15001297470000.0,1020.0, GL,30.0,1208.7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385600.las,2024.0,1037995550|15001297470000.0
1037995093,37.9427767,-95.4900091,"T24S R17E, Sec. 24,  SE NW NW SE","Enerjex Kansas, Inc.",Kipp 1-24,15-001-29743,15001297430000.0,1052.0, GL,30.0,1211.2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385596.las,2024.0,1037995093|15001297430000.0
1040986204,37.9337946,-95.4993543,"T24S R17E, Sec. 25,  NE SW NW NW","Enerjex Kansas, Inc.",Wilson Farms 1-25,15-001-29937,15001299370000.0,1044.0, KB,0.5,1693.5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385722.las,2024.0,1040986204|15001299370000.0
1037335769,37.9304044,-95.4949939,"T24S R17E, Sec. 25,  NW SW SE NW","Midwest Energy, Inc.",WILSON 1,15-001-29644,15001296440000.0,1012.0, GL,993.25,1225.0,https://www.kgs.ku.edu//1056924473.las,,1037335769|15001296440000.0
1037341540,37.9316172,-95.4993858,"T24S R17E, Sec. 25,  SE NW SW NW","Midwest Energy, Inc.",WILSON 2,15-001-29654,15001296540000.0,1057.0, TOPO,30.0,1250.7,https://www.kgs.ku.edu//1056925196.las,,1037341540|15001296540000.0
1037995124,37.9354842,-95.4899136,"T24S R17E, Sec. 25,  SE NW NW NE","Enerjex Kansas, Inc.",J.M. Wilson 4-25,15-001-29742,15001297420000.0,1002.0, GL,50.0,1186.7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385599.las,2024.0,1037995124|15001297420000.0
1039255218,37.9301702,-95.505562,"T24S R17E, Sec. 26,  N2 SW SE NE","Enerjex Kansas, Inc.",Barnhart 1-26,15-001-29889,15001298890000.0,1050.0, GL,0.5,1246.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385695.las,2024.0,1039255218|15001298890000.0
1037341673,37.9267855,-95.5080054,"T24S R17E, Sec. 26,   SW NW SE","Midwest Energy, Inc.",SPECHT 3,15-001-29653,15001296530000.0,1062.0, TOPO,30.0,1261.7,https://www.kgs.ku.edu//1056924797.las,,1037341673|15001296530000.0
1037335699,37.9276511,-95.5028536,"T24S R17E, Sec. 26,   NW NE SE","Midwest Energy, Inc.",SPECHT 1,15-001-29645,15001296450000.0,1057.0, GL,30.0,1113.2,https://www.kgs.ku.edu//1056924794.las,,1037335699|15001296450000.0
1037341667,37.9229145,-95.5059249,"T24S R17E, Sec. 26,   SE SW SE","Midwest Energy, Inc.",SPECHT 2,15-001-29652,15001296520000.0,1058.0, TOPO,30.0,1294.0,https://www.kgs.ku.edu//1056924796.las,,1037341667|15001296520000.0
1037341430,37.9242999,-95.5022159,"T24S R17E, Sec. 26,   NE SE SE","Midwest Energy, Inc.",SPECHT 4,15-001-29655,15001296550000.0,1049.0, TOPO,30.0,1300.2,https://www.kgs.ku.edu//1056924795.las,,1037341430|15001296550000.0
1037995106,37.9264712,-95.5107427,"T24S R17E, Sec. 26,  NW SE NE SW","Enerjex Kansas, Inc.",Diebolt 2-26,15-001-29740,15001297400000.0,1050.0, GL,30.0,1223.0,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385597.las,2024.0,1037995106|15001297400000.0
1037237604,37.9209377,-95.4953304,"T24S R17E, Sec. 36,  SW NW NE NW","Midwest Energy, Inc.",KIPP 2,15-001-29640,15001296400000.0,1050.0, GL,30.0,1262.9,https://www.kgs.ku.edu//1056924019.las,,1037237604|15001296400000.0
